id,smiles
BGC0001011,CC\C1=C/CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CCC2C)CC(O)C(C)C(O)CC(O)CC(O)\C(C)=C\C(C)CC(C)C1O)C(\C)=C\C(C)C(C)O
BGC0001857,O[C@H]([C@@H](CO)O[C@@H](OCCCCCC(O)CCCC(O)C/C=C/CCCCCCCCCC(CC(/C(O)=C1C(N(C[C@H](O)C2)[C@]2([H])C/1=O)=O)C)C)[C@H]3O)[C@@H]3O
BGC0000968,CC[C@H]1[C@H]2[C@@H](NC(=O)[C@@]23[C@@H](/C=C/C[C@@H](/C=C(\[C@H](C(=O)/C=C/C3=O)O)/C)C)[C@H]4[C@@]1(O4)C)[C@@H](C)C5=CNC6=CC=CC=C65
BGC0000084,CCC(=O)OC(C(C)C1OC2(CCC(C)(O2)C2CCC(C)(O2)C2OC(CC2C)C2OC(O)(CO)C(C)CC2C)CC(O)C1C)C(C)C(O)=O
BGC0001046,C[C@H]1[C@@H]2C=C[C@]3(CO3)[C@@](O2)(O[C@H]1[C@H](C)/C=C(\C)/C=C/C(=O)C4=C(N([C@H](C4=O)[C@H](C)C(=O)NC)[C@@H]5CC[C@@H]([C@@H](O5)C)O)O)C
BGC0000207,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)O[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)C)O)OC)O)O)O
BGC0001800,C[C@H]([C@H]1C(=O)NC[C@@H](C(=O)N[C@@H](C[C@H](CC(=O)N[C@H]2CC3=CN(C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)[C@H](C(=O)N)O)CC(=O)N)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](C)O)CO)CC4=CC=CC=C4)[C@H](/C=C(\C)/C=C/C5=CC=CC=C5)O)CO)C=[N+]3[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O)O)C(=O)[O-])O)C7=CC=C(C=C7)Br
BGC0001103,CCC(C)CCCCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CO)CC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CCC(=O)N)CC(=O)N
BGC0001553,C[C@@H]1C[C@@H]2[C@H]3C[C@H]4/C=C/C(=C5C(=O)[C@H](CCCNC(=O)/C=C/C[C@@H]4[C@H]3C=C[C@H]2[C@@H]1C(=O)C)NC5=O)O
BGC0001396,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC
BGC0001396,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)C(C)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC
BGC0001396,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC
BGC0001396,C[C@@H]1C[C@]2([C@@H](OC(=O)O2)C)[C@H]([C@@H](O1)OC3C(CC(C(=O)CCC4C(O4)C(C(OC(=O)/C=C/C3C)C)CO[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)C)O)OC)OC)C)C)O
BGC0000092,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000092,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)C)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000092,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)C)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000092,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)CC)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000138,CCC[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](CCCC(=O)C[C@H]([C@@H](C(=O)O1)CC)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
BGC0000991,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C
BGC0001729,[H][C@]12OC(=O)[C@]3(C)C[C@@]4([H])[C@H](C)C5=CC(=O)OC(C)(C)C5=C[C@]5([H])OC([C@H](C)O1)=C([C@]45C)[C@]23O
BGC0000211,C[C@@H]1[C@@H]([C@@]([C@H]([C@@H](O1)C2=C3C(=C(C=C2)O)C(=CC4=C3OC(=O)C5=CC(=CC(=C54)OC)C)OC)O)(C)O)O
BGC0001400,C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O
BGC0001050,CCCCCC\C=C/CC(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1COC(=O)[C@H](CC2=CC=C(O)C=C2)N(C)C(=O)[C@@H](NC(=O)\C=C\1)C(C)C
BGC0001115,CC(O)C(C)\C=C\CC1COC(C(O)C(\C)=C\C(=O)OCCCCCCCC(=O)NC2=C3SSC=C3NC2=O)C(O)C1O
BGC0001816,CCC(C)[C@H]1C(=O)OC(CCC(CC(CC(CC(/C=C(/C(=O)N[C@H](C(=O)N1)C(C)C)\C)C)C)C)C)C
BGC0000180,OC1=C2C(=O)OC(\C=C\C=C\C3=CC=CC=C3)=CC2=CC=C1
BGC0001007,NC1=C(N=C2)C(C2=CC(C(/C=C/OC)=O)=N3)=C3C(NC(C)=O)=C1
BGC0001007,NC1=C(N=C2)C(C2=CC(C(CCO)=O)=N3)=C3C(NC(CC)=O)=C1
BGC0001007,NC1=C(N=C2)C(C2=CC(C(CCO)=O)=N3)=C3C(NC(C)=O)=C1
BGC0001007,NC1=C(N=C2)C(C2=CC(C(/C=C/OC)=O)=N3)=C3C(NC(CC)=O)=C1
BGC0000246,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
BGC0001512,CC1=CC(O)=CC2=C1C1OC(C)(CC3=C1C(O)=C1C(=O)C4=C(C=C(O)C=C4O)C(C)(C)C1=C3)O2
BGC0001836,C[C@H]1[C@@]2(O)O[C@H](CC(C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C([C@@]3(O)[C@H](C)CC[C@@H](CC(C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C2O)=O)O)=O)O3)O)=O)O)=O)CC1
BGC0001836,C[C@H]1[C@@]2(O)O[C@H](CC(C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C([C@@]3(O)[C@H](C)CC[C@@H](CC(C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C2O)=O)O)O)O3)O)=O)O)=O)CC1
BGC0001836,C[C@H]1[C@@]2(O)O[C@H](CC(O)C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C([C@@]3(O)[C@H](C)CC[C@@H](CC(C[C@H](CC/C=C/C=C\CC[C@H](C)OC(C2O)=O)O)O)O3)O)=O)O)CC1
BGC0001420,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C
BGC0001070,CC[C@H](C(=O)NC/C=C/C=C(\C)/[C@H]([C@@H](C)[C@H]1[C@H]([C@H]([C@H](O1)/C=C/C=C/C=C(\C)/C(=C\2/C(=O)C=CNC2=O)/O)O)O)OC)[C@@]3([C@@H]([C@@H](C([C@@H](O3)/C=C/C=C\C)(C)C)O)O)O
BGC0000118,CC1=C(C(=CC=C1)O)C(=O)OC[C@]2([C@H]([C@@H]([C@]([C@@]2(C)O)([C@H](C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O
BGC0001709,C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(CC2C(C(C[C@](O2)(CC(C(CCC(CC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
BGC0001162,CCCCCCCCCCCCCCCC=C
BGC0001027,CCCCCCCCCC(C(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C(=O)C)O)NC(=O)C2=C(OC(=C3C=CC=CC3=O)N2)C
BGC0001477,CC1=CC2C(CCC(C2O)O)C(C1CCC(C)C(/C(=C/CC(/C=C/C(C)C(/C=C/CC(/C(=C/CC(CC3CCCN3C(=N)N)O)/C)O)O)O)/C)O)(C)/C(=C\4/C(=O)CNC4=O)/O
BGC0000266,COC(=O)C1=CC2=CC(CCC3=CC4=C(O3)C(=O)C3=C(O)C(OC)=CC(OC)=C3C4=O)=C(O)C(O)=C2C(=O)O1
BGC0001877,CCC(OC1CC(C)(O)C(OC2CCC(OC(=O)C(C)C(O)C3=CC4=C(C=C3)C(=O)C(C)=CC4=O)C(C)O2)C(C)O1)C(C)C(O)C(C)C(O)C(C)C1OC(=O)\C=C\C(C)C(O)CC(O)CCCC(O)CCC(C)C(O)C(=O)C2(O)CC(O)CC(CC(O)CC(O)CC(O)CCCC(O)\C=C\C1C)O2
BGC0000270,C[C@H]1O[C@H](C[C@@H](OC(=O)\C=C\C=C\C=C\C=C\C(=O)NC2=C(O)C3=C(OC2=O)C(Cl)=C(O)C=C3)[C@@H]1OC(C)=O)C1=CC=C2C(=O)C34OC3(C(O)CC3(O)CC(C)=CC(=O)C43O)C(O)C2=C1O
BGC0001031,C/C/1=C/C/C=C(\CCC2CC(C(O2)C(/C=C(\C)/CC(=O)O)O)OC(=O)CC1OC(=O)C)/Cl
BGC0000159,C[C@@H]1CC[C@@]2(CC[C@@H]([C@@H](O2)[C@H](C)CC[C@@H]([C@H](C)C(=O)C[C@H]([C@@H]([C@@H](C(C)C)OC(=O)C[C@H](C3=C(C(=O)OC3=O)C)O)OC)O)O)C)O[C@H]1CC[C@H](C)C(=O)C
BGC0001089,CC(C)CC(C(=O)NCCC/C=C\C=C\C(=C\C=C/C=C(/C)\C(CC(=O)N/C(=C\C=C\C=C\C(C)C(=O)O)/C)O)\C)O
BGC0001066,[H][C@]12CC[C@H](C)\C=C(C)\C[C@@H](C)C[C@H](C)[C@]3(O)OC4=C(C)C(=O)C(O)=C(C4=C3)[C@]([H])(O1)[C@H](C)[C@@H](O)[C@H]2C
BGC0001436,O=C(OC1=O)C2=C1[C@@H](CCC)[C@H](O)C(C[C@H](O)/C(C2)=C\C)=O
BGC0000227,C[C@@H]1[C@]2(c3c(c(c4c(c3O)C(=O)C5=C(C4=O)[C@H]6[C@H](CC(=O)O6)OC5C)O)[C@@H](O1)C[C@H]2O)O
BGC0001508,[H][C@]12CC[C@@]3(C)[C@@]([H])(C=C(C)[C@@]4(C)C(=O)C(C)=C(O)[C@@]34C(=O)OC)[C@@]1(CC[C@H](OC(C)=O)C2(C)C)C=O
BGC0000030,CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C4C(=C3O)C(=O)C=C(C4=O)OC)O)OC
BGC0000175,[H][C@@](O)(CC1CC(=O)NC(=O)C1)[C@@]1([H])C[C@@H](C)C[C@H](C)C1=O
BGC0000964,O=C(NC(C(C)C)C(O)CC1=O)C(CSSCC/C=C/C2O1)NC(C(NC(C2)=O)CCSC)=O
BGC0000067,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC
BGC0000088,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@H](C)CC
BGC0000122,CC\C(\C=C\C1=CC=CC(=O)O1)=C/C=C/C1=CC=CC=C1
BGC0000122,C\C(\C=C\C1=CC=CC(=O)O1)=C/C=C/C1=CC=CC=C1
BGC0000122,CC\C(\C=C\C1=CC=CC(=O)O1)=C/C=C/C1=CC=C(O)C=C1
BGC0001119,CC[C@@H]\1CC[C@]23CC(=O)[C@H]([C@H](O2)C4=CC(=CC(=C4O3)NC(=O)C/C=C(\C(=O)O[C@@H](/C=C1)C(C=C(C)C)O)/C)O)C
BGC0001119,CC[C@@H]1CCC(=O)/C=C\2/C(=CC3=CC(=CC(=C3O2)NC(=O)C/C=C(/C(=O)O[C@H]([C@H](C=C1)O)C=C(C)C)\C)O)C
BGC0001119,CC[C@@H]/1CCC(=O)C2=C3C(=CC(=C2O)C)C(=C4C(=C3O)[C@](C=CC(=O)N4)(C(=O)O[C@H]([C@H](/C=C1)O)C=C(C)C)C)O
BGC0001119,CC[C@@H]/1CC(C2=C3C(=CC(=C2O)C)[C@@]4([C@H](/C=C(\C(=O)O[C@@H](/C=C1)[C@H](C=C(C)C)O)/C)C(=O)NC4=CC3=O)O)C=O
BGC0000972,CCCCCCCCCCCCCC(N[C@@H](C(O)=O)CC(N)=O)=O
BGC0000972,CCCCCCC=CCCCCCC(N[C@@H](C(O)=O)CC(N)=O)=O
BGC0000972,CCCCCCCCCCCCCC(N[C@@H](C(N[C@@H](C)CCC(C)=O)=O)CC(N)=O)=O
BGC0001230,[H][C@]1(NC(=O)[C@@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H]2NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](C)[C@@H](O)C(C)C)[C@H](C)OC(=O)[C@@H](COC(=O)CNC(=O)\C=C\[C@@]3(CO3)[C@H](C)OC3=CC=C2C=C3)NC1=O)[C@H](C)CC)[C@H](C)O
BGC0001230,CC[C@@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](C)[C@@H](O)C(C)C)[C@H](C)OC(=O)[C@H]2COC(=O)CNC(=O)\C=C/[C@@](O)(CCl)[C@H](C)OC3=CC=C(C=C3)[C@@H](NC1=O)C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@H](C)O)C(=O)N2
BGC0001230,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@H](C)[C@H](O)C(C)C)[C@@H](C)OC(=O)[C@H](COC(=O)CNC(=O)\C=C\C(\C)=C\C)NC(=O)[C@H](NC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](NC1=O)C1=CC=C(OC)C=C1)[C@@H](C)O
BGC0001230,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@H]2C3=CC=C(C=C3)O[C@@H]([C@@]4(CO4)/C=C/C(=O)NCC(=O)OC[C@@H](C(=O)O1)NC(=O)[C@H](NC(=O)[C@@H](N(C2=O)C)CC5=CC=CC=C5)[C@@H](C)O)C)C(C)C)NC(=O)[C@H](C)[C@@H](C(C)C)O
BGC0001230,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](C)[C@H](O)C(C)C)[C@H](C)OC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](NC1=O)C1=CC=C(OC)C=C1)[C@@H](C)O
BGC0001230,O=C(N[C@](C(N[C@](C1=CC=C(O[C@H](C)[C@@](O)(CO)/C=C/C2=O)C=C1)([H])C(N([C@H](C(N[C@]3([H])[C@@H](C)O)=O)CC4=CC=CC=C4)C)=O)=O)([H])[C@H](CC)C)[C@H]([C@@H](C)OC([C@H](COC(CN2)=O)NC3=O)=O)NC([C@@H]([C@@H](C(C)C)O)C)=O
BGC0001230,O=C(N[C@](C(N[C@@](C1=CC=C(O)C=C1)([H])C(N([C@H](C(N[C@]2([H])[C@@H](C)O)=O)CC3=CC=CC=C3)C)=O)=O)([H])[C@H](CC)C)[C@H]([C@@H](C)OC([C@H](COC(CNC(/C=C/C(C)=C/C)=O)=O)NC2=O)=O)NC([C@@H]([C@@H](C(C)C)O)C)=O
BGC0001230,O=C(N[C@](C(N[C@](C1=CC=C(O)C=C1)([H])C(N([C@H](C(N[C@]2([H])[C@@H](C)O)=O)CC3=CC=CC=C3)C)=O)=O)([H])[C@H](CC)C)[C@H]([C@@H](C)OC([C@H](CO[H])NC2=O)=O)NC([C@@H]([C@@H](C(C)C)O)C)=O
BGC0000134,CC1CC2OC2C=CC=CC(=O)CC2=C(C(O)=CC(O)=C2Cl)C(=O)O1
BGC0000163,C[C@@H]1CCC[C@@H]([C@H]1[C@H](C)/C(=C\2/C(=O)COC2=O)/O)/C=C(\CO)/[C@H]3[C@@H](CC[C@H](O3)/C=C/[C@H](C)[C@H]4[C@H](C[C@@H](O4)[C@H](C)OC)C)C
BGC0001288,[H][C@@]12C[C@@H](C)CC[C@@]1([H])[C@]1(C)C(=O)C3=C(O)[C@@]4(C[C@@H](C[C@@H](C)O)C(CO)=C[C@@]4(C)C\C=C\[C@@H](C)[C@]1([H])C=C2)OC3=O
BGC0001772,C[C@H]1[C@@H](C[C@@H]([C@]2(CO2)[C@H](C[C@@H]3CC=C[C@H](O3)C[C@H]([C@H](/C=C(/C=C/C(=O)O[C@@H]1[C@@H](C)[C@H]([C@@H](C)CCC(=O)[C@H](C)[C@@H]([C@H](C)/C=C/N(C)C=O)OC)O)\C)O)OC)OC)OC)OC
BGC0001423,C1(=O)N[C@@H](CC(C)C)C(N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C)=O
BGC0001073,C[C@H]1[C@@]([C@@H](C[C@@H](O1)O[C@@H]2C3=C([C@@H]4C[C@]2(OC45C=C6CCN=C6N5)C)C(=C7C(=C3)C(=O)C8=C(C7=O)C=CC=C8O)O)O)(C(=O)C)O
BGC0000232,C[C@H]1CC2=CC(=C3C(=C2C(=O)C1)C(=O)C4=C(C3=O)C(=CC=C4)OC)O
BGC0000232,C[C@H]1CC2=C(C(=O)C1)C3=C(C=C2)C(=O)C4=C(C=CC(=C4C3=O)O)OC
BGC0000232,C[C@@H]1C[C@@H](C2=C(C1)C=CC3=C2C(=O)C4=C(C=CC(=C4C3=O)OC)O)O
BGC0000232,C[C@@H]1C[C@@H](C2=C(C1)C=CC3=C2C(=O)C4=C(C(=CC(=C4C3=O)OC)CC5=CC(=C6C(=C5O)C(=O)C7=C(C6=O)C=CC8=C7[C@H](C[C@H](C8)C)O)OC)O)O
BGC0001566,CCCC[C@@H]1CCCC[C@H]([C@@H](C2=CC(=C([C@@H](CCCC[C@H]([C@@H](C3=CC(=C1C(=C3)O)O)O)C)CCCC)C(=C2)O)O)O)C
BGC0001136,OC1=CC=C(C2=CN(O)C(C(C(/C=C/C=C/C=C/[C@H](C)CC)=O)=C2O)=O)C=C1
BGC0000265,CC[C@]1(C[C@@H](C2=C(C3=C(C(=C2[C@H]1OC4CC(C(C(O4)C)O)N(C)C)O)C(=O)C5=C(C3=O)C(=CC=C5)O)O)OC6CC(C(C(O6)C)O)N(C)C)O
BGC0001024,COC(\C=C\C1=CSC(=N1)C1=CSC(=N1)C(C)\C=C\C=C\C(C)C)C(C)C(\OC)=C/C(N)=O
BGC0001161,CCCCCCCCCCCCCCCC=C
BGC0000009,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1
BGC0000459,[H][C@@]12CS\C(=C/C[C@@H](C)OC1=O)C(=O)NC\C=C\C=C\[C@@H](O)C[C@H](O)CC1=NC(=CO1)C(=O)N2
BGC0000459,[H][C@]12C[C@@H](O)CN1C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)C1=NC=CC=C1O)[C@@H](C)OC(=O)[C@H](N(C)C(=O)[C@H](C)NC(=O)[C@H](C(C)C(C)C)N(C)C(=O)CN(C)C2=O)C1=CC=CC=C1
BGC0000273,COC1C(O)C(O)C(C)OC1OC1C(OC)C(C)(O)CC2=CC3=C(C(O)=C12)C(=O)C1=C(C=C(OC)C=C1O)C3=O
BGC0001177,C[C@H]1[C@H]([C@@]23C(=O)C4=C([C@@H]([C@@]2(O3)[C@H]([C@@]1(C(=O)[C@H]5[C@@H](O5)C)O)O)OC)C(=CC=C4)OC)O
BGC0000224,COC1=CC(=O)C2=C(C(O)=C3C(=O)[C@]4(CCC5=CC6=C(C(=O)NC(\C=C\C=C\C)=C6)C(O)=C45)C(=O)C3=C2O)C1=O
BGC0001065,COC(C(C)O)C(C)C1OC1(C)CC(C)\C=C\C=C(/C)[C@@H]1OC(CC(O)=O)CC[C@H]1C
BGC0001435,[H][C@]12C[C@@H](C)[C@@H](CC)[C@]1([H])C=C[C@]1([H])[C@H]3C\C=C/C(=O)NCCC[C@@H]4NC(=O)C(=C4O)C(=O)\C=C\[C@@H]3C[C@]21[H]
BGC0001120,CCCCCCC/C=C(\C)/C(=C1C=C(OC1=O)C(=O)CC)O
BGC0000048,C1[C@@H](O[C@H]2[C@@]1(C3=C(O2)C=C4C(=C3O)C(=O)C5=C(C=CC(=C5C4=O)O)O)O)O
BGC0000176,CC1CC=CC=CC=CCCCC(OP(O)(O)=O)C(C)=CC=CCC(CCC(C)=CC=C)OC(=O)CC1=C
BGC0000033,CCN[C@H]1CO[C@H](C[C@@H]1OC)O[C@@H]2[C@H]([C@@H]([C@H](OC2O[C@H]3C#C/C=C\C#C[C@]\4(CC(=O)C(=C3/C4=C\CSSSC)NC(=O)OC)O)C)NO[C@H]5C[C@@H]([C@@H]([C@H](O5)C)SC(=O)C6=C(C(=C(C(=C6OC)OC)O[C@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)C)O)OC)O)I)C)O)O
BGC0000199,CO[C@H]1[C@H](O[C@H]2C[C@H](O)[C@@H](O)[C@H](C)O2)C2=C(C=C3C(=O)C4=C(C(O)=CC(OC)=C4)C(=O)C3=C2O)C(=O)[C@@]1(C)O
BGC0000199,CO[C@H]1[C@@H](C2=C(C([C@]1(O)C)=O)C=C3C(C4=C(C(C3=C2O)=O)C(O)=CC(OC)=C4)=O)O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O)OC
BGC0000199,CO[C@H]1[C@H](O[C@H]2C[C@@](C)([C@H](O[C@H]3C[C@](C)(O)[C@@H]([C@H](C)O3)N(C)C)[C@H](C)O2)N(C)C)C2=C(C=C3C(=O)C4=C(C(O)=CC(OC)=C4)C(=O)C3=C2O)C(=O)[C@@]1(C)O
BGC0001419,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C
BGC0001049,CCC(C)\C=C(/C)\C=C\C(=O)C1=C(O)C(=CN(O)C1=O)C1=CC=C(O)C=C1
BGC0000208,[H][C@@]12CC3=C(C(O)=C4C(O)=C(C)C=CC4=C3C)C(=O)[C@]1(O)C(=O)C(C(C)=O)=C(O)[C@@H]2N
BGC0000988,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1
BGC0001360,Cc1c(c(n2c(cnc2c1Br)CSCCO)C)Br
BGC0000121,COC(=O)C1=CC(OC)=C(Cl)C(O)=C1OC1=C(C(O)=O)C(O)=CC(C)=C1
BGC0000064,C/C=C(/C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12[C@@H](O1)[C@](NC2=O)(CCO)O
BGC0000967,C[C@H]1[C@@H](C[C@@]2(C([C@H]([C@H](O2)[C@H](C[C@@H]([C@H](C)[C@@H]([C@H](C)/C=C(\C)/C(=C/C=C/C(=C\C#N)/C)/C)O)O)OC)OP(=O)(O)O)(C)C)O[C@H]1C/C=C/C3=COC(=N3)[C@@H](C)CCNC(=O)[C@H]([C@H]([C@H](COC)N(C)C)O)O)O
BGC0000967,COC[C@H](N(C)C)[C@H](O)[C@H](O)C(NCC[C@H](C)C1=NC(/C=C/C[C@H]2[C@@H](C)[C@H](O)CC3(C(C)(C)[C@@H](OP(O)(OP(O)(O)=O)=O)[C@@H]([C@@H](OC)C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\[N+]#[C-])O3)O2)=CO1)=O
BGC0000967,C[C@H]1[C@@H](C[C@@]2(C([C@H]([C@H](O2)[C@H](C[C@@H]([C@H](C)[C@@H]([C@H](C)/C=C(\C)/C(=C/C=C/C(=C/C(=O)N)/C)/C)O)O)OC)OP(=O)(O)O)(C)C)O[C@H]1C/C=C/C3=COC(=N3)[C@@H](C)CCNC(=O)[C@H]([C@H]([C@H](COC)N(C)C)O)O)O
BGC0000967,COC[C@H](N(C)C)[C@H](O)[C@H](O)C(NCC[C@H](C)C1=NC(/C=C/C[C@H]2[C@@H](C)[C@H](O)CC3(C(C)(C)[C@@H](O)[C@@H]([C@@H](OC)C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\[N+]#[C-])O3)O2)=CO1)=O
BGC0001675,CCCC(=O)C1=CC2=C(C(O)=C1C)C(=O)C(=O)C1=C2C=CC=C1O
